t,phase,motif,requested,observed,fatigue,hull,liveCombat,pending,totalSpawns
1070,aftermath,hunt,0.1,0,0,100,0,7,17
1080,aftermath,hunt,0.1,0,0,100,0,8,17
1090,aftermath,hunt,0.1,0,0,100,0,8,17
1100,aftermath,hunt,0.1,0,0,100,0,8,17
1110,aftermath,hunt,0.1,0,0,100,0,8,17
1120,aftermath,hunt,0.1,0,0,100,0,8,17
1130,aftermath,hunt,0.1,0,0,100,0,8,18
1140,aftermath,hunt,0.1,0,0,100,0,8,18
1150,aftermath,hunt,0.1,0,0,100,0,8,18
1160,quiet,voyage,0.08,0,0,100,0,8,18
1170,quiet,voyage,0.08,0,0,100,0,9,18
1180,quiet,voyage,0.08,0,0,100,0,9,18
1190,quiet,voyage,0.08,0,0,100,0,9,18
1200,quiet,voyage,0.08,0,0,100,0,9,18
1210,quiet,voyage,0.08,0,0,100,0,9,18
1220,opportunity,voyage,0.098,0,0,100,0,10,18
1230,opportunity,voyage,0.23,0,0,100,0,10,18
1240,opportunity,voyage,0.23,0,0,100,0,10,18
1250,opportunity,voyage,0.23,0,0,100,0,10,18
1260,opportunity,voyage,0.23,0,0,100,0,11,18
1270,opportunity,voyage,0.23,0,0,100,0,11,18
1280,opportunity,voyage,0.23,0,0,100,0,11,18
1290,opportunity,voyage,0.23,0,0,100,0,11,18
1300,opportunity,voyage,0.23,0,0,100,0,11,18
1310,opportunity,voyage,0.23,0,0,100,0,11,19
1320,opportunity,voyage,0.23,0,0,100,0,11,19
1330,opportunity,voyage,0.23,0,0,100,0,11,19
1340,peak,voyage,0.338,0.325,0.010149,100,1,10,20
1350,peak,voyage,0.518,0.430292,0.031043,100,1,11,20
1360,peak,voyage,0.667671,0.430292,0.05274,100,1,11,20
1370,peak,voyage,0.671159,0.383625,0.073678,100,0,11,20
1380,aftermath,voyage,0.619122,0.355625,0.081557,100,0,11,20
1390,aftermath,voyage,0.119122,0.075625,0,100,0,11,20
1400,aftermath,voyage,0.1,0,0,100,0,11,21
1410,aftermath,voyage,0.1,0,0,100,0,11,21
1420,aftermath,voyage,0.1,0,0,100,0,11,21
1430,aftermath,voyage,0.1,0,0,100,0,11,21
1440,aftermath,voyage,0.1,0,0,100,0,12,21
1450,aftermath,voyage,0.1,0,0,100,0,11,22
1460,aftermath,voyage,0.1,0,0,100,0,11,22
1470,aftermath,voyage,0.1,0,0,100,0,11,22
1480,aftermath,voyage,0.1,0,0,100,0,11,22
1490,aftermath,voyage,0.1,0,0,100,0,12,22
1500,recovery,hunt,0.03,0.065,0.003473,100,0,12,22
1510,recovery,hunt,0.025438,0.633,0.038019,100,0,12,22
1520,recovery,hunt,0.03,0.409,0,100,0,12,22
1530,recovery,hunt,0.03,0.245,0,100,0,13,22
1540,recovery,hunt,0.03,0,0,100,0,13,22
1550,recovery,hunt,0.03,0,0,100,0,13,22
1560,recovery,hunt,0.03,0,0,100,0,13,22
1570,recovery,hunt,0.03,0,0,100,0,13,22
1580,recovery,hunt,0.03,0,0,100,0,14,22
1590,aftermath,hunt,0.048,0,0,100,0,14,22
1600,aftermath,hunt,0.1,0,0,100,0,14,22
1610,aftermath,hunt,0.1,0,0,100,0,14,22
1620,aftermath,hunt,0.1,0,0,100,0,15,22
1630,aftermath,hunt,0.1,0,0,100,0,14,23
1640,aftermath,hunt,0.1,0,0,100,0,14,23
1650,aftermath,hunt,0.1,0,0,100,0,14,23
1660,aftermath,hunt,0.1,0,0,100,0,14,23
1670,aftermath,hunt,0.1,0,0,100,0,14,24
1680,aftermath,hunt,0.1,0,0,100,0,14,24
1690,aftermath,hunt,0.1,0,0,100,0,14,24
1700,suspended:docked,hunt,,0,0,100,0,14,24
1710,suspended:docked,hunt,,0,0,100,0,15,24
1720,suspended:docked,hunt,,0,0,100,0,15,24
1730,suspended:docked,hunt,,0,0,100,0,15,24
1740,aftermath,hunt,0.08,0,0,100,0,15,24
1750,quiet,discovery,0.08,0,0,100,0,15,24
1760,quiet,discovery,0.08,0,0,100,0,15,25
1770,quiet,discovery,0.08,0,0,100,0,15,25
1780,quiet,discovery,0.08,0,0,100,0,15,25
1790,quiet,discovery,0.08,0,0,100,0,15,25
1800,quiet,discovery,0.08,0,0,100,0,16,25
1810,quiet,discovery,0.08,0,0,100,0,15,26
1820,quiet,discovery,0.08,0,0,100,0,15,26
1830,opportunity,discovery,0.116,0,0,100,1,14,27
1840,peak,discovery,0.296,0.414542,0.020248,100,1,14,27
1850,peak,discovery,0.476,0.430292,0.041342,100,1,15,27
1860,peak,discovery,0.622418,0.438167,0.063188,100,1,15,27
1870,peak,discovery,0.626068,0.37575,0.082769,100,0,15,27
1880,aftermath,discovery,0.325186,0.20775,0.035568,100,0,15,27
1890,aftermath,discovery,0.1,0,0,100,0,16,27
1900,aftermath,discovery,0.1,0,0,100,0,15,28
1910,aftermath,discovery,0.1,0,0,100,0,15,28
1920,aftermath,discovery,0.1,0,0,100,0,15,28
1930,aftermath,discovery,0.1,0,0,100,0,15,28
1940,aftermath,discovery,0.1,0,0,100,0,15,29
1950,aftermath,discovery,0.1,0,0,100,0,15,29
1960,aftermath,discovery,0.1,0,0,100,0,15,29
1970,aftermath,discovery,0.1,0,0,100,0,15,29
1980,quiet,hunt,0.08,0,0,100,0,16,29
1990,quiet,hunt,0.08,0,0,100,0,16,29
2000,quiet,hunt,0.08,0,0,100,0,16,29
2010,quiet,hunt,0.08,0,0,100,0,16,29
2020,quiet,hunt,0.08,0,0,100,0,16,29
2030,peak,hunt,0.116,0.065,0.002,100,1,15,31
2040,peak,hunt,0.296,0.422417,0.022398,100,1,15,31
2050,peak,hunt,0.476,0.430292,0.04364,100,1,15,31
2060,peak,hunt,0.628118,0.438167,0.065684,100,1,15,31
2070,peak,hunt,0.631802,0.37575,0.084984,100,0,16,31
2080,aftermath,hunt,0.281141,0.17975,0.026852,100,0,15,32
2090,aftermath,hunt,0.1,0,0,100,0,15,32
2100,aftermath,hunt,0.1,0,0,100,0,15,32
2110,aftermath,hunt,0.1,0,0,100,0,15,32
2120,aftermath,hunt,0.1,0,0,100,0,15,33
2130,aftermath,hunt,0.1,0,0,100,0,15,33
2140,aftermath,hunt,0.1,0,0,100,0,15,33
2150,aftermath,hunt,0.1,0,0,100,0,15,33
2160,aftermath,hunt,0.1,0,0,100,0,16,33
2170,quiet,voyage,0.08,0,0,100,0,16,33
2180,quiet,voyage,0.08,0,0,100,0,16,33
2190,quiet,voyage,0.08,0,0,100,0,16,33
2200,quiet,voyage,0.08,0,0,100,0,16,33
2210,quiet,voyage,0.08,0,0,100,0,16,34
2220,quiet,voyage,0.08,0,0,100,0,16,34
2230,quiet,voyage,0.08,0,0,100,0,16,34
2240,opportunity,voyage,0.224,0,0,100,0,16,34
2250,opportunity,voyage,0.23,0,0,100,0,17,34
2260,opportunity,voyage,0.23,0,0,100,0,17,34
2270,opportunity,voyage,0.23,0,0,100,0,17,34
2280,opportunity,voyage,0.23,0,0,100,0,17,34
2290,opportunity,voyage,0.23,0,0,100,0,17,34
2300,opportunity,voyage,0.23,0,0,100,0,18,34
2310,opportunity,voyage,0.23,0,0,100,0,18,34
2320,opportunity,voyage,0.23,0,0,100,0,18,34
2330,opportunity,voyage,0.23,0,0,100,0,18,34
2340,opportunity,voyage,0.23,0,0,100,0,19,34
2350,peak,voyage,0.284,0.065,0.002,100,1,18,35
2360,peak,voyage,0.464,0.422417,0.022596,100,1,18,35
2370,peak,voyage,0.636722,0.438167,0.043988,100,1,18,35
2380,peak,voyage,0.634063,0.430292,0.066139,100,1,18,35
2390,peak,voyage,0.637793,0.37575,0.085059,100,0,18,36
2400,aftermath,voyage,0.287132,0.17975,0.026927,100,0,18,36
2410,aftermath,voyage,0.1,0,0,100,0,18,36
2420,aftermath,voyage,0.1,0,0,100,0,18,36
2430,aftermath,voyage,0.1,0,0,100,0,19,36
2440,aftermath,voyage,0.1,0,0,100,0,18,37
2450,aftermath,voyage,0.1,0,0,100,0,18,37
2460,aftermath,voyage,0.1,0,0,100,0,18,37
2470,aftermath,voyage,0.1,0,0,100,0,18,37
2480,aftermath,voyage,0.1,0,0,100,0,18,38
2490,quiet,hunt,0.08,0,0,100,0,18,38
2500,quiet,hunt,0.08,0,0,100,0,18,38
2510,quiet,hunt,0.08,0,0,100,0,18,38
2520,quiet,hunt,0.08,0,0,100,0,19,38
2530,quiet,hunt,0.08,0,0,100,0,19,38
2540,peak,hunt,0.224,0.414542,0.014149,100,1,18,39
2550,peak,hunt,0.404,0.430292,0.035043,100,1,18,39
2560,peak,hunt,0.584,0.430292,0.05674,100,1,18,39
2570,peak,hunt,0.669743,0.383625,0.077143,100,0,19,39
2580,aftermath,hunt,0.518162,0.299625,0.063047,100,0,19,39
2590,aftermath,hunt,0.1,0.019625,0,100,0,19,39
2600,aftermath,hunt,0.1,0,0,100,0,19,39
2610,aftermath,hunt,0.1,0,0,100,0,20,39
2620,aftermath,hunt,0.1,0,0,100,0,20,39
2630,aftermath,hunt,0.1,0,0,100,0,20,39
2640,aftermath,hunt,0.1,0,0,100,0,20,39
2650,aftermath,hunt,0.1,0,0,100,0,20,39
2660,aftermath,hunt,0.1,0,0,100,0,20,39
2670,aftermath,hunt,0.1,0,0,100,0,20,39
2680,aftermath,hunt,0.1,0,0,100,0,20,39
2690,quiet,discovery,0.08,0,0,100,0,20,39
2700,quiet,discovery,0.08,0,0,100,0,20,39
2710,quiet,discovery,0.08,0,0,100,0,20,39
2720,quiet,discovery,0.08,0,0,100,0,20,39
2730,quiet,discovery,0.08,0,0,100,0,20,39
2740,quiet,discovery,0.08,0,0,100,0,20,39
2750,quiet,discovery,0.08,0,0,100,0,20,39
2760,quiet,discovery,0.08,0,0,100,0,20,39
2770,opportunity,discovery,0.116,0,0,100,1,19,40
2780,peak,discovery,0.296,0.422417,0.020596,100,1,19,40
2790,peak,discovery,0.476,0.438167,0.041988,100,1,20,40
2800,peak,discovery,0.656,0.430292,0.064139,100,1,20,40
2810,peak,discovery,0.674999,0.37575,0.083341,100,0,20,40
2820,aftermath,discovery,0.374118,0.20775,0.03614,100,0,20,40
2830,aftermath,discovery,0.1,0,0,100,0,20,40
2840,aftermath,discovery,0.1,0,0,100,0,20,40
2850,aftermath,discovery,0.1,0,0,100,0,20,40
2860,aftermath,discovery,0.1,0,0,100,0,20,40
2870,aftermath,discovery,0.1,0,0,100,0,20,40
2880,aftermath,discovery,0.1,0,0,100,0,20,40
2890,aftermath,discovery,0.1,0,0,100,0,20,40
2900,aftermath,discovery,0.1,0,0,100,0,20,40
2910,aftermath,discovery,0.1,0,0,100,0,20,40
2920,aftermath,discovery,0.1,0,0,100,0,20,40
2930,aftermath,discovery,0.1,0,0,100,0,20,40
2940,quiet,hunt,0.08,0,0,100,0,20,40
2950,quiet,hunt,0.08,0,0,100,0,20,40
2960,quiet,hunt,0.08,0,0,100,0,20,40
2970,quiet,hunt,0.08,0,0,100,0,20,40
2980,quiet,hunt,0.08,0,0,100,0,20,40
2990,opportunity,hunt,0.23,0,0,100,0,20,40
3000,opportunity,hunt,0.23,0,0,100,0,0,40
3010,opportunity,hunt,0.23,0,0,100,0,0,40
3020,opportunity,hunt,0.23,0,0,100,0,0,40
3030,opportunity,hunt,0.23,0,0,100,0,0,40
3040,opportunity,hunt,0.23,0,0,100,0,0,40
3050,opportunity,hunt,0.23,0,0,100,0,0,40
3060,opportunity,hunt,0.23,0,0,100,0,0,40
3070,build,hunt,0.32,0,0,100,0,0,40
3080,build,hunt,0.5,0,0,100,0,0,40
3090,build,hunt,0.57,0,0,100,0,0,40
3100,build,hunt,0.57,0,0,100,0,0,40
3110,build,hunt,0.57,0,0,100,0,0,40
3120,build,hunt,0.57,0,0,100,0,0,40
3130,build,hunt,0.57,0,0,100,0,0,40
3140,build,hunt,0.57,0,0,100,0,0,40
3150,build,hunt,0.57,0,0,100,0,0,40
3160,build,hunt,0.57,0,0,100,0,0,40
3170,build,hunt,0.57,0,0,100,0,0,40
3180,build,hunt,0.57,0,0,100,0,0,40
3190,build,hunt,0.57,0,0,100,0,0,40
3200,build,hunt,0.57,0,0,100,0,0,40
3210,build,hunt,0.57,0,0,100,0,0,40
3220,opportunity,hunt,0.23,0,0,100,0,0,40
3230,opportunity,hunt,0.23,0,0,100,0,0,40
3240,opportunity,hunt,0.23,0,0,100,0,0,40
3250,opportunity,hunt,0.23,0,0,100,0,0,40
3260,opportunity,hunt,0.23,0,0,100,0,0,40
3270,opportunity,hunt,0.23,0,0,100,0,0,40
3280,opportunity,hunt,0.23,0,0,100,0,0,40
3290,opportunity,hunt,0.23,0,0,100,0,0,40
3300,build,hunt,0.32,0,0,100,0,0,40
3310,build,hunt,0.5,0,0,100,0,0,40
3320,build,hunt,0.57,0,0,100,0,0,40
3330,build,hunt,0.57,0,0,100,0,0,40
3340,build,hunt,0.57,0,0,100,0,0,40
3350,build,hunt,0.57,0,0,100,0,0,40
3360,build,hunt,0.57,0,0,100,0,0,40
3370,build,hunt,0.57,0,0,100,0,0,40
3380,build,hunt,0.57,0,0,100,0,0,41
3390,build,hunt,0.57,0,0,100,0,0,41
3400,build,hunt,0.57,0,0,100,0,0,41
3410,build,hunt,0.57,0,0,100,0,0,41
3420,build,hunt,0.57,0,0,100,0,1,41
3430,peak,hunt,0.7,0.414542,0.016248,100,1,0,42
3440,peak,hunt,0.7,0.430292,0.037342,100,1,0,42
3450,peak,hunt,0.7,0.438167,0.059188,100,1,0,42
3460,peak,hunt,0.7,0.37575,0.079325,100,0,0,42
3470,aftermath,hunt,0.5,0.26375,0.053994,100,0,0,43
3480,aftermath,hunt,0.1,0,0,100,0,0,43
3490,aftermath,hunt,0.1,0,0,100,0,0,43
3500,suspended:docked,hunt,,0,0,100,0,0,43
3510,suspended:docked,hunt,,0,0,100,0,1,43
3520,suspended:docked,hunt,,0,0,100,0,1,43
3530,suspended:docked,hunt,,0,0,100,0,1,43
3540,aftermath,hunt,0.08,0,0,100,0,1,43
3550,aftermath,hunt,0.08,0,0,100,0,1,43
3560,aftermath,hunt,0.1,0,0,100,0,2,43
3570,aftermath,hunt,0.1,0,0,100,0,2,43
3580,aftermath,hunt,0.1,0,0,100,0,2,43
3590,aftermath,hunt,0.1,0,0,100,0,2,43
3600,aftermath,hunt,0.1,0,0,100,0,3,43
3610,aftermath,hunt,0.1,0,0,100,0,3,43
3620,aftermath,hunt,0.1,0,0,100,0,3,43
3630,quiet,voyage,0.08,0,0,100,0,3,43
3640,quiet,voyage,0.08,0,0,100,0,3,43
3650,quiet,voyage,0.08,0,0,100,0,4,43
3660,quiet,voyage,0.08,0,0,100,0,4,43
3670,quiet,voyage,0.08,0,0,100,0,4,43
3680,quiet,voyage,0.08,0,0,100,0,4,43
3690,opportunity,voyage,0.098,0,0,100,0,5,43
3700,peak,voyage,0.278,0.414542,0.016248,100,1,4,44
3710,peak,voyage,0.458,0.430292,0.037342,100,1,4,44
3720,peak,voyage,0.638,0.438167,0.059188,100,1,4,44
3730,peak,voyage,0.662481,0.37575,0.079325,100,0,4,44
3740,aftermath,voyage,0.461157,0.26375,0.053994,100,0,5,44
3750,aftermath,voyage,0.1,0,0,100,0,5,44
3760,aftermath,voyage,0.1,0,0,100,0,5,44
3770,aftermath,voyage,0.1,0,0,100,0,5,44
3780,aftermath,voyage,0.1,0,0,100,0,6,44
3790,aftermath,voyage,0.1,0,0,100,0,6,44
3800,aftermath,voyage,0.1,0,0,100,0,6,44
3810,aftermath,voyage,0.1,0,0,100,0,6,44
3820,aftermath,voyage,0.1,0,0,100,0,6,44
3830,quiet,hunt,0.08,0,0,100,0,6,45
3840,quiet,hunt,0.08,0,0,100,0,6,45
3850,quiet,hunt,0.08,0,0,100,0,6,45
3860,quiet,hunt,0.08,0,0,100,0,6,45
3870,quiet,hunt,0.08,0,0,100,0,7,45
3880,peak,hunt,0.17,0.13,0.004,100,1,6,46
3890,peak,hunt,0.35,0.422417,0.024596,100,1,6,46
3900,peak,hunt,0.53,0.438167,0.045988,100,1,6,46
3910,peak,hunt,0.669854,0.418042,0.067886,100,0,6,46
3920,peak,hunt,0.667587,0.37575,0.086773,100,0,7,46
3930,aftermath,hunt,0.267147,0.15175,0.017714,100,0,7,46
3940,aftermath,hunt,0.1,0,0,100,0,7,46
3950,aftermath,hunt,0.1,0,0,100,0,7,46
3960,aftermath,hunt,0.1,0,0,100,0,8,46
3970,aftermath,hunt,0.1,0,0,100,0,8,46
3980,aftermath,hunt,0.1,0,0,100,0,8,46
3990,aftermath,hunt,0.1,0,0,100,0,8,46
4000,aftermath,hunt,0.1,0,0,100,0,8,46
4010,aftermath,hunt,0.1,0,0,100,0,8,47
4020,quiet,discovery,0.08,0,0,100,0,8,47
4030,quiet,discovery,0.08,0,0,100,0,8,47
4040,quiet,discovery,0.08,0,0,100,0,8,47
4050,quiet,discovery,0.08,0,0,100,0,9,47
4060,quiet,discovery,0.08,0,0,100,0,8,48
4070,quiet,discovery,0.08,0,0,100,0,8,48
4080,quiet,discovery,0.08,0,0,100,0,8,48
4090,quiet,discovery,0.08,0,0,100,0,8,48
4100,quiet,discovery,0.08,0,0,100,0,9,48
4110,opportunity,discovery,0.23,0,0,100,0,9,48
4120,opportunity,discovery,0.23,0,0,100,0,9,48
4130,opportunity,discovery,0.23,0,0,100,0,9,48
4140,opportunity,discovery,0.23,0,0,100,0,10,48
4150,opportunity,discovery,0.23,0,0,100,0,10,48
4160,opportunity,discovery,0.23,0,0,100,0,10,48
4170,opportunity,discovery,0.23,0,0,100,0,10,48
4180,opportunity,discovery,0.23,0,0,100,0,10,48
4190,opportunity,discovery,0.23,0,0,100,0,11,48
4200,opportunity,discovery,0.23,0,0,100,0,11,48
4210,opportunity,discovery,0.23,0,0,100,0,11,48
4220,opportunity,discovery,0.23,0,0,100,0,11,48
4230,opportunity,discovery,0.23,0,0,100,0,12,48
4240,opportunity,discovery,0.23,0,0,100,0,12,48
4250,opportunity,discovery,0.23,0,0,100,0,12,48
4260,build,discovery,0.302,0,0,100,0,12,48
4270,build,discovery,0.482,0,0,100,0,12,48
4280,build,discovery,0.556,0,0,100,0,13,48
4290,build,discovery,0.563,0,0,100,0,13,48
4300,peak,discovery,0.689,0.414542,0.014248,100,1,12,49
4310,peak,discovery,0.698759,0.430292,0.035342,100,1,12,49
4320,peak,discovery,0.696138,0.438167,0.057187,100,1,13,49
4330,peak,discovery,0.699688,0.37575,0.077597,100,0,12,50
4340,aftermath,discovery,0.548142,0.29175,0.063207,100,0,12,50
4350,aftermath,discovery,0.1,0.01175,0,100,0,12,50
4360,aftermath,discovery,0.1,0,0,100,0,12,50
4370,aftermath,discovery,0.1,0,0,100,0,12,51
4380,aftermath,discovery,0.1,0,0,100,0,12,51
4390,aftermath,discovery,0.1,0,0,100,0,12,51
4400,aftermath,discovery,0.1,0,0,100,0,12,51
4410,aftermath,discovery,0.1,0,0,100,0,13,51
4420,aftermath,discovery,0.1,0,0,100,0,13,51
4430,aftermath,discovery,0.1,0,0,100,0,13,51
4440,aftermath,discovery,0.1,0,0,100,0,13,51
4450,aftermath,discovery,0.1,0,0,100,0,13,51
4460,quiet,hunt,0.08,0,0,100,0,14,51
4470,quiet,hunt,0.08,0,0,100,0,14,51
4480,quiet,hunt,0.08,0,0,100,0,14,51
4490,quiet,hunt,0.08,0,0,100,0,14,51
4500,quiet,hunt,0.08,0,0,100,0,15,51
4510,peak,hunt,0.206,0.26,0.008,100,1,14,52
4520,peak,hunt,0.386,0.422417,0.028596,100,1,14,52
4530,peak,hunt,0.566,0.438167,0.049988,100,1,14,52
4540,peak,hunt,0.7,0.383625,0.07137,100,0,14,52
4550,peak,hunt,0.7,0.37575,0.090198,100,0,14,53
4560,aftermath,hunt,0.2,0.09575,0,100,0,14,53
4570,aftermath,hunt,0.1,0,0,100,0,14,53
4580,aftermath,hunt,0.1,0,0,100,0,14,53
4590,aftermath,hunt,0.1,0,0,100,0,15,53
4600,aftermath,hunt,0.1,0,0,100,0,15,53
4610,aftermath,hunt,0.1,0,0,100,0,15,53
4620,aftermath,hunt,0.1,0,0,100,0,15,53
4630,aftermath,hunt,0.1,0,0,100,0,15,53
4640,aftermath,hunt,0.1,0,0,100,0,16,53
4650,aftermath,hunt,0.1,0,0,100,0,16,53
4660,quiet,discovery,0.08,0,0,100,0,16,53
4670,quiet,discovery,0.08,0,0,100,0,16,53
4680,quiet,discovery,0.08,0,0,100,0,17,53
4690,quiet,discovery,0.08,0,0,100,0,16,54
4700,quiet,discovery,0.08,0,0,100,0,16,54
4710,quiet,discovery,0.08,0,0,100,0,16,54
4720,quiet,discovery,0.08,0,0,100,0,16,54
4730,quiet,discovery,0.08,0,0,100,0,17,54
4740,quiet,discovery,0.08,0,0,100,0,17,54
4750,opportunity,discovery,0.23,0,0,100,0,17,54
4760,opportunity,discovery,0.23,0,0,100,0,17,54
4770,opportunity,discovery,0.23,0,0,100,0,18,54
4780,opportunity,discovery,0.23,0,0,100,0,17,55
4790,opportunity,discovery,0.23,0,0,100,0,17,55
4800,opportunity,discovery,0.23,0,0,100,0,17,55
4810,opportunity,discovery,0.23,0,0,100,0,17,55
4820,opportunity,discovery,0.23,0,0,100,0,18,55
4830,opportunity,discovery,0.23,0,0,100,0,18,55
4840,opportunity,discovery,0.23,0,0,100,0,18,55
4850,opportunity,discovery,0.23,0,0,100,0,18,55
4860,opportunity,discovery,0.23,0,0,100,0,19,55
4870,opportunity,discovery,0.23,0,0,100,0,18,56
4880,opportunity,discovery,0.23,0,0,100,0,18,56
4890,opportunity,discovery,0.23,0,0,100,0,18,56
4900,peak,discovery,0.302,0.26,0.008,100,1,17,57
4910,peak,discovery,0.482,0.422417,0.028596,100,1,18,57
4920,peak,discovery,0.662,0.438167,0.049988,100,1,18,57
4930,peak,discovery,0.7,0.383625,0.07137,100,0,18,57
